"_id"	actualArrivalDate	actualStatus	actualStopId	busId	eta	isGo2Work	updated
5b06d3703166f717305eac11	2018-05-24T15:00:00.480Z	0	5af98a2eac5680781c7bb954	5af8502dac5680781c7bb906	1	true	2018-05-24T15:00:00.480Z
5b06d3703166f717305eac13	2018-05-24T15:00:00.481Z	0	5af98baeac5680781c7bb963	5af8507aac5680781c7bb907	1	true	2018-05-24T15:00:00.481Z
5b06d3703166f717305eac15	2018-05-24T15:00:00.484Z	0	5af98cddac5680781c7bb970	5af850baac5680781c7bb908	1	true	2018-05-24T15:00:00.484Z
5b06d3703166f717305eac17	2018-05-24T15:00:00.485Z	0	5af990a5ac5680781c7bb97d	5af850ddac5680781c7bb909	1	true	2018-05-24T15:00:00.485Z
5b06d3703166f717305eac19	2018-05-24T15:00:00.486Z	0	5af99480ac5680781c7bb989	5af85145ac5680781c7bb90a	1	true	2018-05-24T15:00:00.486Z
5b06d3703166f717305eac1b	2018-05-24T15:00:00.491Z	0	5af995a1ac5680781c7bb993	5af8517aac5680781c7bb90b	1	true	2018-05-24T15:00:00.491Z
5b06d3703166f717305eac1d	2018-05-24T15:00:00.494Z	0	5afc3d252801f3052630fe04	5ae8393c3023169da447c2ae	1	false	2018-05-24T15:00:00.494Z
5b06d3703166f717305eac1f	2018-05-24T15:00:00.495Z	0	5afc3d252801f3052630fe04	5ae8399c3023169da447c2af	1	false	2018-05-24T15:00:00.495Z
5b06d3703166f717305eac21	2018-05-24T15:00:00.497Z	0	5afc3d252801f3052630fe04	5ae839d23023169da447c2b0	1	false	2018-05-24T15:00:00.497Z
5b06d3703166f717305eac23	2018-05-24T15:00:00.499Z	0	5afc3d252801f3052630fe04	5af7e7f7a649e671d91ee6d4	1	false	2018-05-24T15:00:00.499Z
5b06d3703166f717305eac25	2018-05-24T15:00:00.501Z	0	5afc3d252801f3052630fe04	5af84f25ac5680781c7bb903	1	false	2018-05-24T15:00:00.501Z
5b06d3703166f717305eac27	2018-05-24T15:00:00.502Z	0	5afc3d252801f3052630fe04	5af84fafac5680781c7bb904	1	false	2018-05-24T15:00:00.502Z
5b06d3703166f717305eac29	2018-05-24T15:00:00.504Z	0	5afc3d252801f3052630fe04	5af84fe6ac5680781c7bb905	1	false	2018-05-24T15:00:00.504Z
5b06d3703166f717305eac2b	2018-05-24T15:00:00.508Z	0	5afc3d252801f3052630fe04	5af8502dac5680781c7bb906	1	false	2018-05-24T15:00:00.508Z
5b06d3703166f717305eac2d	2018-05-24T15:00:00.511Z	0	5afc3d252801f3052630fe04	5af8507aac5680781c7bb907	1	false	2018-05-24T15:00:00.511Z
5b06d3703166f717305eac2f	2018-05-24T15:00:00.512Z	0	5afc3d252801f3052630fe04	5af850baac5680781c7bb908	1	false	2018-05-24T15:00:00.512Z
5b06d3703166f717305eac31	2018-05-24T15:00:00.512Z	0	5afc3d252801f3052630fe04	5af850ddac5680781c7bb909	1	false	2018-05-24T15:00:00.512Z
5b06d3703166f717305eac33	2018-05-24T15:00:00.514Z	0	5afc3d252801f3052630fe04	5af85145ac5680781c7bb90a	1	false	2018-05-24T15:00:00.514Z
5b06d3703166f717305eac35	2018-05-24T15:00:00.515Z	0	5afc3d252801f3052630fe04	5af8517aac5680781c7bb90b	1	false	2018-05-24T15:00:00.515Z
5b06d37053296f000f447d38	2018-05-24T15:00:00.554Z	0	5ae83320748fb2a67c5f6e54	5ae8393c3023169da447c2ae	1	true	2018-05-24T15:00:00.554Z
5b06d37053296f000f447d3a	2018-05-24T15:00:00.557Z	0	5af984f3ac5680781c7bb938	5af84fafac5680781c7bb904	1	true	2018-05-24T15:00:00.557Z
5b06d37053296f000f447d3c	2018-05-24T15:00:00.558Z	0	5af990a5ac5680781c7bb97d	5af850ddac5680781c7bb909	1	true	2018-05-24T15:00:00.558Z
5b06d37053296f000f447d3e	2018-05-24T15:00:00.558Z	0	5ae8355a567e17937cf407e4	5ae8399c3023169da447c2af	1	true	2018-05-24T15:00:00.558Z
5b06d37053296f000f447d42	2018-05-24T15:00:00.559Z	0	5af99480ac5680781c7bb989	5af85145ac5680781c7bb90a	1	true	2018-05-24T15:00:00.559Z
5b06d37053296f000f447d44	2018-05-24T15:00:00.559Z	0	5ae83659567e17937cf407ea	5ae839d23023169da447c2b0	1	true	2018-05-24T15:00:00.559Z
5b06d37053296f000f447d40	2018-05-24T15:00:00.559Z	0	5af98638ac5680781c7bb943	5af84fe6ac5680781c7bb905	1	true	2018-05-24T15:00:00.559Z
5b06d37053296f000f447d46	2018-05-24T15:00:00.559Z	0	5af98a2eac5680781c7bb954	5af8502dac5680781c7bb906	1	true	2018-05-24T15:00:00.559Z
5b06d37053296f000f447d48	2018-05-24T15:00:00.560Z	0	5af85782ac5680781c7bb910	5af7e7f7a649e671d91ee6d4	1	true	2018-05-24T15:00:00.560Z
5b06d37053296f000f447d4a	2018-05-24T15:00:00.560Z	0	5af98baeac5680781c7bb963	5af8507aac5680781c7bb907	1	true	2018-05-24T15:00:00.560Z
5b06d37053296f000f447d50	2018-05-24T15:00:00.561Z	0	5afc3d252801f3052630fe04	5ae8399c3023169da447c2af	1	false	2018-05-24T15:00:00.561Z
5b06d37053296f000f447d4c	2018-05-24T15:00:00.560Z	0	5af85a75ac5680781c7bb927	5af84f25ac5680781c7bb903	1	true	2018-05-24T15:00:00.560Z
5b06d37053296f000f447d4e	2018-05-24T15:00:00.561Z	0	5af98cddac5680781c7bb970	5af850baac5680781c7bb908	1	true	2018-05-24T15:00:00.561Z
5b06d37053296f000f447d52	2018-05-24T15:00:00.568Z	0	5afc3d252801f3052630fe04	5ae839d23023169da447c2b0	1	false	2018-05-24T15:00:00.568Z
5b06d37053296f000f447d54	2018-05-24T15:00:00.568Z	0	5afc3d252801f3052630fe04	5af8502dac5680781c7bb906	1	false	2018-05-24T15:00:00.568Z
5b06d37053296f000f447d56	2018-05-24T15:00:00.568Z	0	5afc3d252801f3052630fe04	5af8517aac5680781c7bb90b	1	false	2018-05-24T15:00:00.568Z
5b06d37053296f000f447d58	2018-05-24T15:00:00.569Z	0	5afc3d252801f3052630fe04	5af7e7f7a649e671d91ee6d4	1	false	2018-05-24T15:00:00.569Z
5b06d37053296f000f447d5a	2018-05-24T15:00:00.569Z	0	5afc3d252801f3052630fe04	5af8507aac5680781c7bb907	1	false	2018-05-24T15:00:00.569Z
5b06d37053296f000f447d5c	2018-05-24T15:00:00.570Z	0	5af995a1ac5680781c7bb993	5af8517aac5680781c7bb90b	1	true	2018-05-24T15:00:00.570Z
5b06d37053296f000f447d60	2018-05-24T15:00:00.570Z	0	5afc3d252801f3052630fe04	5af850baac5680781c7bb908	1	false	2018-05-24T15:00:00.570Z
5b06d37053296f000f447d64	2018-05-24T15:00:00.571Z	0	5afc3d252801f3052630fe04	5af84fafac5680781c7bb904	1	false	2018-05-24T15:00:00.571Z
5b06d37053296f000f447d5e	2018-05-24T15:00:00.570Z	0	5afc3d252801f3052630fe04	5af84f25ac5680781c7bb903	1	false	2018-05-24T15:00:00.570Z
5b06d37053296f000f447d62	2018-05-24T15:00:00.571Z	0	5afc3d252801f3052630fe04	5ae8393c3023169da447c2ae	1	false	2018-05-24T15:00:00.571Z
5b06d37053296f000f447d66	2018-05-24T15:00:00.571Z	0	5afc3d252801f3052630fe04	5af850ddac5680781c7bb909	1	false	2018-05-24T15:00:00.571Z
5b06d37053296f000f447d6a	2018-05-24T15:00:00.572Z	0	5afc3d252801f3052630fe04	5af85145ac5680781c7bb90a	1	false	2018-05-24T15:00:00.572Z
5b06d37053296f000f447d68	2018-05-24T15:00:00.572Z	0	5afc3d252801f3052630fe04	5af84fe6ac5680781c7bb905	1	false	2018-05-24T15:00:00.572Z
5b0749533166f717305eac38	2018-05-24T23:22:59.294Z	1	5ae83320748fb2a67c5f6e54	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:22:59.294Z
5b0749963166f717305eac3d	2018-05-24T23:24:06.753Z	2	5ae83320748fb2a67c5f6e54	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:24:06.753Z
5b0749963166f717305eac3e		0	5ae8334c748fb2a67c5f6e55	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:24:06.755Z
5b074a2b3166f717305eac48	2018-05-24T23:26:35.905Z	1	5ae8334c748fb2a67c5f6e55	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:26:35.905Z
5b074a5c3166f717305eac4c	2018-05-24T23:27:24.102Z	2	5ae8334c748fb2a67c5f6e55	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:27:24.102Z
5b074a5c3166f717305eac4d		0	5ae8336c748fb2a67c5f6e56	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:27:24.103Z
5b074d4a3166f717305eac7e	2018-05-24T23:39:54.112Z	1	5ae8336c748fb2a67c5f6e56	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:39:54.113Z
5b074d5a3166f717305eac80	2018-05-24T23:40:10.174Z	2	5ae8336c748fb2a67c5f6e56	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:40:10.174Z
5b074d5a3166f717305eac81		0	5ae834df567e17937cf407e1	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:40:10.177Z
5b074e423166f717305eac90	2018-05-24T23:44:02.946Z	1	5ae834df567e17937cf407e1	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:44:02.946Z
5b074e833166f717305eac95	2018-05-24T23:45:07.212Z	2	5ae834df567e17937cf407e1	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:45:07.212Z
5b074e833166f717305eac96		0	5ae83521567e17937cf407e2	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:45:07.215Z
5b074e933166f717305eac98	2018-05-24T23:45:23.285Z	1	5ae83521567e17937cf407e2	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:45:23.285Z
5b074ec33166f717305eac9c	2018-05-24T23:46:11.425Z	2	5ae83521567e17937cf407e2	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:46:11.425Z
5b074ec33166f717305eac9d		0	5ae8353d567e17937cf407e3	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:46:11.426Z
5b07503f3166f717305eacb7	2018-05-24T23:52:31.213Z	1	5ae8353d567e17937cf407e3	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:52:31.213Z
5b07504e3166f717305eacb9	2018-05-24T23:52:46.333Z	2	5ae8353d567e17937cf407e3	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:52:46.333Z
5b07504e3166f717305eacba		0	5af85642ac5680781c7bb90c	5ae8393c3023169da447c2ae	13	true	2018-05-24T23:52:46.334Z
5b0759d83166f717305ead63	2018-05-25T00:33:28.081Z	1	5af85642ac5680781c7bb90c	5ae8393c3023169da447c2ae	13	true	2018-05-25T00:33:28.081Z
5b075a103166f717305ead68	2018-05-25T00:34:24.518Z	2	5af85642ac5680781c7bb90c	5ae8393c3023169da447c2ae	13	true	2018-05-25T00:34:24.518Z
5b07de133166f717305ead6a	2018-05-25T09:57:39.636Z	1	5afc3d252801f3052630fe04	5ae8393c3023169da447c2ae	13	false	2018-05-25T09:57:39.636Z
5b07de213166f717305ead6c	2018-05-25T09:57:53.540Z	2	5afc3d252801f3052630fe04	5ae8393c3023169da447c2ae	13	false	2018-05-25T09:57:53.540Z
5b07de213166f717305ead6d		0	5afc341c2801f3052630fdb0	5ae8393c3023169da447c2ae	13	false	2018-05-25T09:57:53.542Z
5b07eae83166f717305eae44	2018-05-25T10:52:24.494Z	1	5afc341c2801f3052630fdb0	5ae8393c3023169da447c2ae	13	false	2018-05-25T10:52:24.494Z
5b07eaf83166f717305eae46	2018-05-25T10:52:40.790Z	2	5afc341c2801f3052630fdb0	5ae8393c3023169da447c2ae	13	false	2018-05-25T10:52:40.790Z
5b07eaf83166f717305eae47		0	5afc341c2801f3052630fdb1	5ae8393c3023169da447c2ae	13	false	2018-05-25T10:52:40.791Z
5b07ec183166f717305eae5a	2018-05-25T10:57:28.361Z	1	5afc341c2801f3052630fdb1	5ae8393c3023169da447c2ae	13	false	2018-05-25T10:57:28.361Z
5b07ec4a3166f717305eae5e	2018-05-25T10:58:18.008Z	2	5afc341c2801f3052630fdb1	5ae8393c3023169da447c2ae	13	false	2018-05-25T10:58:18.008Z
5b07ec4a3166f717305eae5f		0	5afc341c2801f3052630fdb2	5ae8393c3023169da447c2ae	13	false	2018-05-25T10:58:18.009Z
5b07ec6a3166f717305eae62	2018-05-25T10:58:50.069Z	1	5afc341c2801f3052630fdb2	5ae8393c3023169da447c2ae	13	false	2018-05-25T10:58:50.069Z
5b07ec783166f717305eae64	2018-05-25T10:59:04.826Z	2	5afc341c2801f3052630fdb2	5ae8393c3023169da447c2ae	13	false	2018-05-25T10:59:04.826Z
5b07ec783166f717305eae65		0	5afc341c2801f3052630fdb3	5ae8393c3023169da447c2ae	13	false	2018-05-25T10:59:04.827Z
5b07ecda3166f717305eae6c	2018-05-25T11:00:42.568Z	1	5afc341c2801f3052630fdb3	5ae8393c3023169da447c2ae	13	false	2018-05-25T11:00:42.568Z
5b07ed123166f717305eae70	2018-05-25T11:01:38.517Z	2	5afc341c2801f3052630fdb3	5ae8393c3023169da447c2ae	13	false	2018-05-25T11:01:38.517Z
5b07ed123166f717305eae71		0	5afc341c2801f3052630fdb4	5ae8393c3023169da447c2ae	13	false	2018-05-25T11:01:38.518Z
5b07ee353166f717305eae83	2018-05-25T11:06:29.412Z	1	5afc341c2801f3052630fdb4	5ae8393c3023169da447c2ae	13	false	2018-05-25T11:06:29.412Z
5b07ee873166f717305eae89	2018-05-25T11:07:51.214Z	2	5afc341c2801f3052630fdb4	5ae8393c3023169da447c2ae	13	false	2018-05-25T11:07:51.214Z
5b07ee873166f717305eae8a		0	5afc341c2801f3052630fdb5	5ae8393c3023169da447c2ae	13	false	2018-05-25T11:07:51.215Z
5b07eecd3166f717305eae8f	2018-05-25T11:09:01.961Z	1	5afc341c2801f3052630fdb5	5ae8393c3023169da447c2ae	13	false	2018-05-25T11:09:01.961Z
5b07ef2e3166f717305eae96	2018-05-25T11:10:38.398Z	2	5afc341c2801f3052630fdb5	5ae8393c3023169da447c2ae	13	false	2018-05-25T11:10:38.398Z
5b0824f03166f717305eaeb3	2018-05-25T15:00:00.473Z	0	5ae83320748fb2a67c5f6e54	5ae8393c3023169da447c2ae	1	true	2018-05-25T15:00:00.473Z
5b0824f03166f717305eaeb5	2018-05-25T15:00:00.474Z	0	5ae8355a567e17937cf407e4	5ae8399c3023169da447c2af	1	true	2018-05-25T15:00:00.474Z
5b0824f03166f717305eaeb7	2018-05-25T15:00:00.476Z	0	5ae83659567e17937cf407ea	5ae839d23023169da447c2b0	1	true	2018-05-25T15:00:00.476Z
5b0824f03166f717305eaeb9	2018-05-25T15:00:00.477Z	0	5af85782ac5680781c7bb910	5af7e7f7a649e671d91ee6d4	1	true	2018-05-25T15:00:00.477Z
5b0824f03166f717305eaebb	2018-05-25T15:00:00.479Z	0	5af85a75ac5680781c7bb927	5af84f25ac5680781c7bb903	1	true	2018-05-25T15:00:00.479Z
5b0824f03166f717305eaebd	2018-05-25T15:00:00.481Z	0	5af984f3ac5680781c7bb938	5af84fafac5680781c7bb904	1	true	2018-05-25T15:00:00.481Z
5b0824f03166f717305eaebf	2018-05-25T15:00:00.483Z	0	5af98638ac5680781c7bb943	5af84fe6ac5680781c7bb905	1	true	2018-05-25T15:00:00.483Z
5b0824f03166f717305eaec1	2018-05-25T15:00:00.487Z	0	5af98a2eac5680781c7bb954	5af8502dac5680781c7bb906	1	true	2018-05-25T15:00:00.487Z
5b0824f03166f717305eaec3	2018-05-25T15:00:00.488Z	0	5af98baeac5680781c7bb963	5af8507aac5680781c7bb907	1	true	2018-05-25T15:00:00.488Z
5b0824f03166f717305eaec5	2018-05-25T15:00:00.490Z	0	5af98cddac5680781c7bb970	5af850baac5680781c7bb908	1	true	2018-05-25T15:00:00.490Z
5b0824f03166f717305eaec7	2018-05-25T15:00:00.491Z	0	5af990a5ac5680781c7bb97d	5af850ddac5680781c7bb909	1	true	2018-05-25T15:00:00.491Z
5b0824f03166f717305eaec9	2018-05-25T15:00:00.494Z	0	5af99480ac5680781c7bb989	5af85145ac5680781c7bb90a	1	true	2018-05-25T15:00:00.494Z
5b0824f03166f717305eaecb	2018-05-25T15:00:00.495Z	0	5af995a1ac5680781c7bb993	5af8517aac5680781c7bb90b	1	true	2018-05-25T15:00:00.495Z
5b0824f03166f717305eaecd	2018-05-25T15:00:00.495Z	0	5afc3d252801f3052630fe04	5ae8393c3023169da447c2ae	1	false	2018-05-25T15:00:00.495Z
5b0824f03166f717305eaecf	2018-05-25T15:00:00.497Z	0	5afc3d252801f3052630fe04	5ae8399c3023169da447c2af	1	false	2018-05-25T15:00:00.497Z
5b0824f03166f717305eaed1	2018-05-25T15:00:00.498Z	0	5afc3d252801f3052630fe04	5ae839d23023169da447c2b0	1	false	2018-05-25T15:00:00.498Z
5b0824f03166f717305eaed3	2018-05-25T15:00:00.499Z	0	5afc3d252801f3052630fe04	5af7e7f7a649e671d91ee6d4	1	false	2018-05-25T15:00:00.499Z
5b0824f03166f717305eaed5	2018-05-25T15:00:00.500Z	0	5afc3d252801f3052630fe04	5af84f25ac5680781c7bb903	1	false	2018-05-25T15:00:00.500Z
5b0824f03166f717305eaed7	2018-05-25T15:00:00.502Z	0	5afc3d252801f3052630fe04	5af84fafac5680781c7bb904	1	false	2018-05-25T15:00:00.502Z
5b0824f03166f717305eaed9	2018-05-25T15:00:00.504Z	0	5afc3d252801f3052630fe04	5af84fe6ac5680781c7bb905	1	false	2018-05-25T15:00:00.504Z
5b0824f03166f717305eaedb	2018-05-25T15:00:00.506Z	0	5afc3d252801f3052630fe04	5af8502dac5680781c7bb906	1	false	2018-05-25T15:00:00.506Z
5b0824f03166f717305eaedd	2018-05-25T15:00:00.507Z	0	5afc3d252801f3052630fe04	5af8507aac5680781c7bb907	1	false	2018-05-25T15:00:00.507Z
5b0824f03166f717305eaedf	2018-05-25T15:00:00.508Z	0	5afc3d252801f3052630fe04	5af850baac5680781c7bb908	1	false	2018-05-25T15:00:00.508Z
5b0824f03166f717305eaee1	2018-05-25T15:00:00.509Z	0	5afc3d252801f3052630fe04	5af850ddac5680781c7bb909	1	false	2018-05-25T15:00:00.509Z
5b0824f03166f717305eaee3	2018-05-25T15:00:00.511Z	0	5afc3d252801f3052630fe04	5af85145ac5680781c7bb90a	1	false	2018-05-25T15:00:00.511Z
5b0824f03166f717305eaee5	2018-05-25T15:00:00.514Z	0	5afc3d252801f3052630fe04	5af8517aac5680781c7bb90b	1	false	2018-05-25T15:00:00.514Z
5b0824f053296f000f447d6c	2018-05-25T15:00:00.726Z	0	5ae83320748fb2a67c5f6e54	5ae8393c3023169da447c2ae	1	true	2018-05-25T15:00:00.726Z
5b0824f053296f000f447d6e	2018-05-25T15:00:00.735Z	0	5af984f3ac5680781c7bb938	5af84fafac5680781c7bb904	1	true	2018-05-25T15:00:00.735Z
5b0824f053296f000f447d70	2018-05-25T15:00:00.735Z	0	5af990a5ac5680781c7bb97d	5af850ddac5680781c7bb909	1	true	2018-05-25T15:00:00.735Z
5b0824f053296f000f447d72	2018-05-25T15:00:00.736Z	0	5afc3d252801f3052630fe04	5ae839d23023169da447c2b0	1	false	2018-05-25T15:00:00.736Z
5b0824f053296f000f447d74	2018-05-25T15:00:00.736Z	0	5afc3d252801f3052630fe04	5af8502dac5680781c7bb906	1	false	2018-05-25T15:00:00.736Z
5b0824f053296f000f447d76	2018-05-25T15:00:00.736Z	0	5ae8355a567e17937cf407e4	5ae8399c3023169da447c2af	1	true	2018-05-25T15:00:00.736Z
5b0824f053296f000f447d78	2018-05-25T15:00:00.737Z	0	5af98638ac5680781c7bb943	5af84fe6ac5680781c7bb905	1	true	2018-05-25T15:00:00.737Z
5b0824f053296f000f447d7a	2018-05-25T15:00:00.737Z	0	5af99480ac5680781c7bb989	5af85145ac5680781c7bb90a	1	true	2018-05-25T15:00:00.737Z
5b0824f053296f000f447d7c	2018-05-25T15:00:00.737Z	0	5afc3d252801f3052630fe04	5af7e7f7a649e671d91ee6d4	1	false	2018-05-25T15:00:00.737Z
5b0824f053296f000f447d7e	2018-05-25T15:00:00.737Z	0	5afc3d252801f3052630fe04	5af8507aac5680781c7bb907	1	false	2018-05-25T15:00:00.737Z
5b0824f053296f000f447d80	2018-05-25T15:00:00.738Z	0	5af85782ac5680781c7bb910	5af7e7f7a649e671d91ee6d4	1	true	2018-05-25T15:00:00.738Z
5b0824f053296f000f447d82	2018-05-25T15:00:00.738Z	0	5af98baeac5680781c7bb963	5af8507aac5680781c7bb907	1	true	2018-05-25T15:00:00.738Z
5b0824f053296f000f447d84	2018-05-25T15:00:00.738Z	0	5afc3d252801f3052630fe04	5ae8393c3023169da447c2ae	1	false	2018-05-25T15:00:00.738Z
5b0824f053296f000f447d86	2018-05-25T15:00:00.738Z	0	5afc3d252801f3052630fe04	5af84fafac5680781c7bb904	1	false	2018-05-25T15:00:00.738Z
5b0824f053296f000f447d88	2018-05-25T15:00:00.739Z	0	5afc3d252801f3052630fe04	5af850ddac5680781c7bb909	1	false	2018-05-25T15:00:00.739Z
5b0824f053296f000f447d8a	2018-05-25T15:00:00.739Z	0	5ae83659567e17937cf407ea	5ae839d23023169da447c2b0	1	true	2018-05-25T15:00:00.739Z
5b0824f053296f000f447d8c	2018-05-25T15:00:00.739Z	0	5af98a2eac5680781c7bb954	5af8502dac5680781c7bb906	1	true	2018-05-25T15:00:00.739Z
5b0824f053296f000f447d8e	2018-05-25T15:00:00.740Z	0	5af995a1ac5680781c7bb993	5af8517aac5680781c7bb90b	1	true	2018-05-25T15:00:00.740Z
5b0824f053296f000f447d90	2018-05-25T15:00:00.740Z	0	5afc3d252801f3052630fe04	5af84f25ac5680781c7bb903	1	false	2018-05-25T15:00:00.740Z
5b0824f053296f000f447d92	2018-05-25T15:00:00.740Z	0	5afc3d252801f3052630fe04	5af850baac5680781c7bb908	1	false	2018-05-25T15:00:00.740Z
5b0824f053296f000f447d94	2018-05-25T15:00:00.740Z	0	5af85a75ac5680781c7bb927	5af84f25ac5680781c7bb903	1	true	2018-05-25T15:00:00.740Z
5b0824f053296f000f447d96	2018-05-25T15:00:00.741Z	0	5af98cddac5680781c7bb970	5af850baac5680781c7bb908	1	true	2018-05-25T15:00:00.741Z
5b0824f053296f000f447d98	2018-05-25T15:00:00.741Z	0	5afc3d252801f3052630fe04	5ae8399c3023169da447c2af	1	false	2018-05-25T15:00:00.741Z
5b0824f053296f000f447d9a	2018-05-25T15:00:00.741Z	0	5afc3d252801f3052630fe04	5af84fe6ac5680781c7bb905	1	false	2018-05-25T15:00:00.741Z
5b0824f053296f000f447d9c	2018-05-25T15:00:00.741Z	0	5afc3d252801f3052630fe04	5af85145ac5680781c7bb90a	1	false	2018-05-25T15:00:00.741Z
5b0824f053296f000f447d9e	2018-05-25T15:00:00.844Z	0	5afc3d252801f3052630fe04	5af8517aac5680781c7bb90b	1	false	2018-05-25T15:00:00.844Z
5b0976703166f717305eaee7	2018-05-26T15:00:00.615Z	0	5ae83320748fb2a67c5f6e54	5ae8393c3023169da447c2ae	1	true	2018-05-26T15:00:00.615Z
5b0976703166f717305eaee9	2018-05-26T15:00:00.616Z	0	5ae8355a567e17937cf407e4	5ae8399c3023169da447c2af	1	true	2018-05-26T15:00:00.616Z
5b0976703166f717305eaeeb	2018-05-26T15:00:00.616Z	0	5ae83659567e17937cf407ea	5ae839d23023169da447c2b0	1	true	2018-05-26T15:00:00.616Z
5b0976703166f717305eaeed	2018-05-26T15:00:00.618Z	0	5af85782ac5680781c7bb910	5af7e7f7a649e671d91ee6d4	1	true	2018-05-26T15:00:00.618Z
5b0976703166f717305eaeef	2018-05-26T15:00:00.620Z	0	5af85a75ac5680781c7bb927	5af84f25ac5680781c7bb903	1	true	2018-05-26T15:00:00.620Z
5b0976703166f717305eaef1	2018-05-26T15:00:00.622Z	0	5af984f3ac5680781c7bb938	5af84fafac5680781c7bb904	1	true	2018-05-26T15:00:00.622Z
5b0976703166f717305eaef3	2018-05-26T15:00:00.623Z	0	5af98638ac5680781c7bb943	5af84fe6ac5680781c7bb905	1	true	2018-05-26T15:00:00.623Z
